ID;Name;Decription;TSB_versus_Suc_log2FoldChange;TSB_versus_Suc_padj;TSB_versus_Lac_log2FoldChange;TSB_versus_Lac_padj;TSB_versus_Xyl_log2FoldChange;TSB_versus_Xyl_padj;TSB_versus_Glu_log2FoldChange;TSB_versus_Glu_padj
SMU_1596;ptcC;"Permease IIC component; The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane";-7.035707439;2.44E-44;6.26633306173086;3.27918872043052e-09;6.148177387;8.93E-19;-6.476038662;1.38E-63
SMU_07;pth;"Peptidyl-tRNA hydrolase; The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis; Belongs to the PTH family";-0.173643449;0.615606524;-0.479006609884358;0.0826039850829292;-0.685988756;0.056321861;-0.404013508;0.420597578
SMU_1877;ptnA;"Putative PTS system, mannose-specific component IIAB; Best Blastp Hit:  gb|AAD46485.1|AF130465_1 (AF130465) mannose-specific phosphotransferase system component IIAB [Streptococcus salivarius]";-1.007203382;1.29E-05;2.20027965007828;3.31486930862916e-21;1.375623843;3.89E-05;-0.869581654;0.002458956
SMU_1878;ptnC;"Putative PTS system, mannose-specific component IIC; Best Blastp Hit:  gb|AAD46486.1|AF130465_2 (AF130465) mannose-specific phosphotransferase system component IIC [Streptococcus salivarius]";-0.711389477;0.033064945;2.24751977269445;2.11988354211184e-10;2.045724566;4.94E-07;-0.046831723;0.939631561
SMU_2047;ptsG;"Putative PTS system, glucose-specific IIABC component; Best Blastp Hit:  gb|AAD00281.1| (U78600) putative ptsG## protein [Streptococcus mutans]";1.092906451;0.002269446;-0.316876084128704;0.379295952782313;-0.761173096;0.087595749;0.700731179;0.083556686
SMU_674;ptsH;"Phosphocarrier protein HPr; General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. The phosphoryl group from phosphoenolpyruvate (PEP) is transferred to the phosphoryl carrier protein HPr by enzyme I. Phospho-HPr then transfers it to the PTS EIIA domain";-0.320682867;0.422955681;0.237473266019775;0.561772697307265;0.031989432;0.958575941;0.073329921;0.911753087
SMU_2038;pttB;Best Blastp Hit:  pir||B82263 PTS system, trehalose-specific IIBC component VC0910 [imported] - Vibrio cholerae (group O1 strain N16961) >gi|9655367|gb|AAF94072.1| (AE004175) PTS system, trehalose-specific IIBC component [Vibrio cholerae];-5.023813509;5.66E-101;5.25388676290492;2.61087360500866e-33;4.763348703;2.96E-98;-1.853312921;1.97E-10
SMU_272;ptxA;"Putative PTS system, enzyme IIA component; Best Blastp Hit:  sp|P39303|PTXA_ECOLI UNKNOWN PENTITOL PHOSPHOTRANSFERASE ENZYME II, A COMPONENT >gi|7429580|pir||F65230 hypothetical phosphotransferase enzyme II - Escherichia coli (strain K-12) >gi|2367359|gb|AAC77152.1| (AE000491) putative PTS system enzyme II A component [Escherichia coli]";0.353071133;0.290321096;0.412985598149866;0.201131090453888;0.913646997;0.017606342;0.093441754;0.876064724
SMU_271;ptxB;"Putative PTS system, enzyme IIB component; Best Blastp Hit:  sp|P39302|PTXB_ECOLI UNKNOWN PENTITOL PHOSPHOTRANSFERASE ENZYME II, B COMPONENT >gi|1361123|pir||S56419 hypothetical 10.9K protein (aidB-rpsF intergenic region) - Escherichia coli## >gi|537035|gb|AAA97090.1| (U14003) ORF_o101 [Escherichia coli] >gi|1790638|gb|AAC77151.1| (AE000491) orf, hypothetical protein [Escherichia coli]";-1.174191544;0.009353085;0.585997859520948;0.268224677146808;0.46391496;0.451735021;-0.926098431;0.136494901
SMU_1541;pulA;"Putative pullulanase; Best Blastp Hit:  prf||1808262A thermostable pullulanase [Bacillus stearothermophilus]; Belongs to the glycosyl hydrolase 13 family";-0.472496629;0.183940204;0.747944854859047;0.040126678094452;1.172590533;0.001745859;0.793329331;0.113258727
SMU_1229;punA;"Purine nucleoside phosphorylase; The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate";0.100094956;0.712496394;0.34411896100265;0.156866441271049;1.027887748;0.00017781;0.467245102;0.276712489
SMU_268;purA;"Adenylosuccinate synthetase; Plays an important role in the de novo pathway of purine nucleotide biosynthesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP; Belongs to the adenylosuccinate synthetase family";-0.082432412;0.75078675;0.412964620855638;0.178377099833135;0.086314558;0.848234445;-0.398754056;0.243278267
SMU_59;purB;"Adenylosuccinate lyase; Best Blastp Hit:  dbj|BAB04344.1| (AP001509) adenylosuccinate lyase [Bacillus halodurans]";1.187334138;0.00117077;-0.954580603122592;1.20213326040276e-05;-0.336584332;0.183025567;0.365047791;0.37291269
SMU_48;purD;Best Blastp Hit:  sp|Q9ZF44|PUR2_LACLA PHOSPHORIBOSYLAMINE--GLYCINE LIGASE (GARS) (GLYCINAMIDE RIBONUCLEOTIDE SYNTHETASE) (PHOSPHORIBOSYLGLYCINAMIDE SYNTHETASE) >gi|3892883|emb|CAA04374.1| (AJ000883) purD [Lactococcus lactis];2.180066641;3.21E-12;-1.90399841486917;1.08805144568421e-10;-0.720720384;0.063311547;1.011508908;0.000384181
SMU_50;purE;"N5-carboxyaminoimidazole ribonucleotide mutase; Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)";1.560804867;5.85E-07;-1.15926949238062;2.83942293988905e-07;-0.387430811;0.068851217;0.059116078;0.896753356
SMU_32;purF;"Amidophosphoribosyltransferase; Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine; In the C-terminal section; belongs to the purine/pyrimidine phosphoribosyltransferase family";0.23046125;0.402223507;0.621226404441323;0.0141128363988173;1.339254677;5.94E-10;0.915783888;0.018445437
SMU_37;purH;"Bifunctional purine biosynthesis protein PurH; Best Blastp Hit:  dbj|BAB04352.1| (AP001509) phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Bacillus halodurans]";-0.311867741;0.382777391;0.930428653435022;0.0102978594776657;1.323894033;3.36E-06;0.224517531;0.697041544
SMU_51;purK;"N5-carboxyaminoimidazole ribonucleotide synthase; Catalyzes the ATP-dependent conversion of 5- aminoimidazole ribonucleotide (AIR) and HCO(3)(-) to N5- carboxyaminoimidazole ribonucleotide (N5-CAIR)";1.986926286;4.21E-05;-1.0873246121688;0.00709065997766286;-0.344634259;0.415728153;0.631010799;0.298986955
SMU_30;purL;"Putative phosphoribosylformylglycinamidine synthase, (FGAM synthase); Best Blastp Hit:  pir||C69492 phosphoribosylformylglycinamidine synthase (EC 6.3.5.3) component II - Archaeoglobus fulgidus >gi|2648599|gb|AAB89311.1| (AE000969) phosphoribosylformylglycinamidine synthase II (purL) [Archaeoglobus fulgidus]";-0.269989402;0.242412956;1.06625344967571;1.66541003151989e-05;1.82034946;3.18E-16;0.586744696;0.041344424
SMU_34;purM;Best Blastp Hit:  gb|AAC16901.1| (AF016634) phosphoribosylformylglycinamide cyclo-ligase [Lactococcus lactis subsp. cremoris];0.932937724;0.002091337;0.423671101058342;0.147219086364507;1.414753207;2.85E-05;1.312787146;0.003845146
SMU_35;purN;"Phosphoribosylglycinamide formyltransferase; Catalyzes the transfer of a formyl group from 10- formyltetrahydrofolate to 5-phospho-ribosyl-glycinamide (GAR), producing 5-phospho-ribosyl-N-formylglycinamide (FGAR) and tetrahydrofolate";0.306326928;0.242412956;0.554173749395058;0.0401259437352442;1.359275459;1.21E-08;0.770501471;0.027856696
SMU_356;purR;"Purine operon repressor; Best Blastp Hit:  emb|CAA10902.1| (AJ222642) purR [Lactococcus lactis]";-0.135574213;0.538590048;-0.137900928756356;0.53039351431209;0.425962739;0.140880763;1.080291234;1.94E-05
SMU_1023;pycB;"Putative pyruvate carboxylase/oxaloacetate decarboxylase, alpha subunit; Best Blastp Hit:  sp|Q58628|PYCB_METJA PYRUVATE CARBOXYLASE SUBUNIT B (PYRUVIC CARBOXYLASE B) >gi|2129173|pir||F64453 oxaloacetate decarboxylase (EC 4.1.1.3) alpha chain MJ1231 [similarity] - Methanococcus jannaschii >gi|1591862|gb|AAB99233.1| (U67563) oxaloacetate decarboxylase alpha chain (oadA) [Methanococcus jannaschii]";-1.668680219;1.81E-10;1.57842271641591;1.3365027749884e-08;1.922934972;1.46E-12;-0.175877868;0.689948439
SMU_1190;pykF;"Pyruvate kinase; Best Blastp Hit:  gb|AAF25804.1|AF172173_2 (AF172173) pyruvate kinase [Streptococcus thermophilus]";0.959904977;5.10E-09;-0.690076719239174;0.00025899764073452;-0.510779215;0.017712104;0.20071643;0.499222771
SMU_859;pyrA;"Carbamoyl-phosphate synthase small chain; Best Blastp Hit:  emb|CAB89872.1| (AJ132624) carbamoyl phosphate synthetase small subunit [Lactococcus lactis]; Belongs to the CarA family";-0.65927591;0.094371786;0.897502235550724;0.016723585541869;1.170197555;0.003316728;0.178837598;0.742568192
SMU_860;pyrAB;"Carbamoyl-phosphate synthase large chain; Best Blastp Hit:  emb|CAA03928.1| (AJ000109) carbamoylphosphate synthetase [Lactococcus lactis]";-0.39036877;0.263620142;1.08370973681406;0.00012305230418886;1.052320715;0.000988379;0.045337176;0.930154904
SMU_858;pyrB;"Best Blastp Hit:  gb|AAF72727.1| (AF264709) aspartate transcarbamoylase [Enterococcus faecalis]; Belongs to the ATCase/OTCase family";-1.129028974;0.000250718;0.987488740875841;0.00840238785512998;1.04837733;0.018347724;0.349229915;0.54879806
SMU_1214;pyrC;"Dihydroorotase; Catalyzes the reversible cyclization of carbamoyl aspartate to dihydroorotate; Belongs to the metallo-dependent hydrolases superfamily. DHOase family. Class I DHOase subfamily";-0.578360451;0.041230974;0.784054167546202;0.0017984472120394;0.826311755;0.002097489;-0.084421813;0.871237571
SMU_595;pyrD;"Dihydroorotate dehydrogenase; Catalyzes the conversion of dihydroorotate to orotate";-0.844335332;0.015337012;1.26534684124925;0.000231205870313768;1.132404707;7.62E-05;0.341772171;0.404368962
SMU_1223;pyrDB;"Dihydroorotate dehydrogenase; Catalyzes the conversion of dihydroorotate to orotate; Belongs to the dihydroorotate dehydrogenase family. Type 1 subfamily";-0.43073247;0.562797426;0.931744126902904;0.095799989130731;1.055632624;0.057659783;0.275062811;0.718311474
SMU_1221;pyrE;"Orotate phosphoribosyltransferase; Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP)";-0.41503853;0.275635612;0.314865350425006;0.409517672524888;0.522553699;0.199106319;-0.520377078;0.264128325
SMU_1222;pyrF;"Orotidine 5'-phosphate decarboxylase; Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP); Belongs to the OMP decarboxylase family. Type 1 subfamily";0.22784772;0.48855991;0.186911116029912;0.577028735740439;0.301436253;0.412953785;-0.112887006;0.815592006
SMU_97;pyrG;"CTP synthase; Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates";-0.441217469;0.074259267;0.321823876933653;0.244643417539689;-0.044396365;0.904448763;-0.692067685;0.010465539
SMU_1625;pyrH;"Uridylate kinase; Catalyzes the reversible phosphorylation of UMP to UDP";0.38434048;0.03840952;0.287719365105978;0.174641462576327;0.037254664;0.931921774;0.460522885;0.164125977
SMU_1224;pyrK;"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit; Responsible for channeling the electrons from the oxidation of dihydroorotate from the FMN redox center in the PyrD type B subunit to the ultimate electron acceptor NAD(+)";-0.261497614;0.634851927;0.558791163147369;0.258626417892792;1.035517804;0.034364884;0.711014046;0.208656833
SMU_856;pyrR;"Bifunctional protein PyrR; Regulates transcriptional attenuation of the pyrimidine nucleotide (pyr) operon by binding in a uridine-dependent manner to specific sites on pyr mRNA. This disrupts an antiterminator hairpin in the RNA and favors formation of a downstream transcription terminator, leading to a reduced expression of downstream genes; Belongs to the purine/pyrimidine phosphoribosyltransferase family. PyrR subfamily";-0.648785813;0.066546831;0.792052910268231;0.0682303565729675;0.719228143;0.174416653;0.491863844;0.422202106
SMU_634;queA;"S-adenosylmethionine:tRNA ribosyltransferase-isomerase; Transfers and isomerizes the ribose moiety from AdoMet to the 7-aminomethyl group of 7-deazaguanine (preQ1-tRNA) to give epoxyqueuosine (oQ-tRNA)";0.021027528;0.968093512;-0.293535636872168;0.520296551362578;-0.794400842;0.155696869;-0.480764374;0.49962793
SMU_1055;radC;"Best Blastp Hit:  sp|Q02170|RADC_BACSU DNA REPAIR PROTEIN RADC HOMOLOG (ORFB) >gi|322193|pir||B45239 DNA repair protein homolog ysxA - Bacillus subtilis >gi|142854|gb|AAA22396.1| (M96343) homologous to E. coli radC gene product and to unidentified protein from Staphylococcus aureus [Bacillus subtilis] >gi|143162|gb|AAA22583.1| (L08793) putative [Bacillus## subtilis] >gi|2635269|emb|CAB14764.1| (Z99118) similar to DNA repair protein [Bacillus subtilis]; Belongs to the UPF0758 family";1.143958984;0.046093238;-1.30263334370118;0.0119383476231219;-1.505367423;0.001447426;0.305530044;0.689826805
SMU_2085;recA;"Protein RecA; Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage";0.341077027;0.036952837;-0.365575515525183;0.035680242610648;-0.293859901;0.289912478;-0.708581887;0.002552015
SMU_2156;recF;"DNA replication and repair protein RecF; The RecF protein is involved in DNA metabolism; it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP";-1.700539791;3.70E-13;1.93552021057498;2.65351774163677e-14;1.315045598;5.51E-05;-0.916533075;0.013397972
SMU_1833;recG;"ATP-dependent DNA helicase RecG; Critical role in recombination and DNA repair. Helps process Holliday junction intermediates to mature products by catalyzing branch migration. Has a DNA unwinding activity characteristic of a DNA helicase with a 3'- to 5'- polarity. Unwinds branched duplex DNA (Y-DNA)";-0.202982945;0.294307098;0.422683916172931;0.0391672662703676;0.633310849;0.003377159;0.64930264;0.03391236
SMU_1472;recJ;Best Blastp Hit:  pir||H69980 single-strand DNA-specific exonuclease homolog yrvE - Bacillus subtilis >gi|2635226|emb|CAB14721.1| (Z99118) similar to single-strand DNA-specific exonuclease [Bacillus subtilis];0.977815328;4.49E-07;-1.02617480071807;8.19472585694046e-06;-0.835386166;0.000265187;-0.797387732;0.002245827
SMU_598;recM;"Recombination protein RecR; May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO";-0.065681545;0.925734335;0.161964692610577;0.787321031210653;-0.210046471;0.737550038;-0.394388117;0.558356164
SMU_585;recN;"DNA repair protein RecN; May be involved in recombinational repair of damaged DNA";-0.452136302;0.013133803;0.360959098075675;0.0405850975216715;0.518278802;0.024211881;-0.29866968;0.247636491
SMU_25;recO;"DNA repair protein RecO; Involved in DNA repair and RecF pathway recombination";-1.005202533;0.001904975;1.35316351098498;1.50661583499253e-06;1.624819604;4.93E-08;0.29989898;0.461321853
SMU_469;recU;"Holliday junction resolvase RecU; Endonuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves mobile four-strand junctions by introducing symmetrical nicks in paired strands. Promotes annealing of linear ssDNA with homologous dsDNA. Required for DNA repair, homologous recombination and chromosome segregation";-0.312152944;0.324966106;-0.267522129345492;0.481763470916935;-1.003606353;0.002402138;-0.254126016;0.543872479
SMU_2044;relA;"Putative stringent response protein, ppGpp synthetase; In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance";-0.087689399;0.716401189;0.213939421031645;0.383890700190903;0.725919623;0.004969193;-0.319753365;0.290011991
SMU_1499;rexA;"ATP-dependent helicase/nuclease subunit A; The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination. The AddA nuclease domain is required for chi fragment generation; this subunit has the helicase and 3' -> 5' nuclease activities; Belongs to the helicase family. AddA subfamily";0.171228665;0.523950834;-0.0049950687925261;0.988004427134593;-0.699511797;0.220252079;-0.701448454;0.04005825
SMU_1500;rexB;"ATP-dependent helicase/deoxyribonuclease subunit B; The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination. This subunit has 5' -> 3' nuclease activity; Belongs to the helicase family. AddB/RexB type 2 subfamily";0.396651541;0.157132133;-0.42463094788061;0.187635207014711;-1.071873803;0.033164734;-0.697825466;0.046449934
SMU_1085;rf1;"Peptide chain release factor 1; Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA";1.267907374;1.53E-15;-1.25109547364947;1.33790213116154e-10;-0.826019802;0.003388982;-0.213880902;0.615089338
SMU_1326;rf2;"Peptide chain release factor 2; Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA";1.154115671;8.14E-05;-0.833054994910018;0.0105663091413656;-0.788573926;0.070863258;-0.498692491;0.267289374
SMU_1509;rgg;"Putative transcriptional regulator; Best Blastp Hit:  dbj|BAA95200.1| (AB025228) rgg [Streptococcus oralis]";-0.538100529;0.063753513;0.28585527072485;0.246855677767331;-0.226965845;0.36091255;-0.518902689;0.293438209
SMU_825;rgpA;"Putative RgpAc glycosyltransferase; Best Blastp Hit:  pir||T00086 rgpAc protein - Streptococcus mutans >gi|3399704|dbj|BAA32089.1| (AB010970) rgpAc [Streptococcus mutans]";0.588468257;0.008250279;-0.671064364706499;0.00257719545137591;-0.76046075;0.003324268;0.316893925;0.48398293
SMU_826;rgpB;"Rhamnosyltransferase; Best Blastp Hit:  pir||T00087 rhamnosyltransferase - Streptococcus mutans >gi|3399705|dbj|BAA32090.1| (AB010970) rhamnosyltransferase [Streptococcus mutans]";0.520861762;0.163172939;-0.163100201396442;0.701621351871045;-0.36796936;0.394468649;0.484314285;0.28774452
SMU_827;rgpC;"Transport permease protein; Best Blastp Hit:  pir||T00088 ABC-type transport protein rgpCc - Streptococcus mutans >gi|3399706|dbj|BAA32091.1| (AB010970) ABC-transporter [Streptococcus mutans]";0.541716539;0.003191868;-0.835124245781102;1.42332200817736e-05;-0.588677548;0.057392768;0.444731787;0.143232398
SMU_828;rgpD;"Putative polysaccharide ABC transporter, ATP-binding protein; Best Blastp Hit:  pir||T00089 ABC transporter rgpDc - Streptococcus mutans >gi|3399707|dbj|BAA32092.1| (AB010970) ABC-transporter [Streptococcus mutans]";0.658818664;0.003600912;-0.804052714615094;0.00049568076435178;-0.568156522;0.045777393;0.467988318;0.129281225
SMU_829;rgpE;Best Blastp Hit:  pir||T00090 glycosyltransferase rgpEc - Streptococcus mutans >gi|3399708|dbj|BAA32093.1| (AB010970) glycosyltransferase [Streptococcus mutans];0.494102415;0.038989621;-0.747049029495683;0.00476919735279628;-0.641092128;0.024326417;0.255986133;0.467472279
SMU_830;rgpF;"RgpFc protein; Best Blastp Hit:  pir||T00091 rgpFc protein - Streptococcus mutans >gi|3399709|dbj|BAA32094.1| (AB010970) rgpFc [Streptococcus mutans]";0.410955574;0.010341359;-0.740627785927826;6.36277373743263e-06;-0.986916848;0.000372865;0.114673768;0.749593201
SMU_246;rgpG;"Putative glycosyl transferase N-acetylglucosaminyltransferase, RgpG; Best Blastp Hit:  dbj|BAA82114.1| (AB022909) RgpG [Streptococcus mutans]";0.061050933;0.867314771;-0.215619028114338;0.583864190428419;-0.165222697;0.593614962;-0.066750368;0.876161434
SMU_867;rimM;"Ribosome maturation factor RimM; An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes; Belongs to the RimM family";0.464627742;0.1868702;-0.353061792312161;0.365185546928819;-0.52805499;0.196955702;0.169725284;0.810818467
SMU_1626;rl1;"50S ribosomal protein L1; Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release";1.149623649;0.013013893;-1.1762567283812;0.0152624108247865;-1.835339;0.001494164;-0.853968364;0.118119587
SMU_1627;rl11;"50S ribosomal protein L11; Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors";1.257479465;3.91E-06;-1.49014955395068;2.40171336064396e-09;-2.130720788;2.21E-11;-0.331044232;0.670220596
SMU_2017;rl14;"50S ribosomal protein L14; Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome";0.617958532;0.164374;-0.761584064726867;0.0763548662727525;-1.024103145;0.062120084;-0.501203876;0.326257475
SMU_2007;rl15;"50S ribosomal protein L15; Binds to the 23S rRNA";0.560479303;0.1476278;-0.956049260901323;0.0290727594180294;-1.142735346;0.039354712;-0.579238797;0.235075704
SMU_2020;rl16;"50S ribosomal protein L16; Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs";1.013828394;3.91E-10;-1.40689065436683;6.87494661655848e-07;-0.902556628;0.010326476;-0.078030482;0.838656279
SMU_2000;rl17;Best Blastp Hit:  sp|P20277|RL17_BACSU 50S RIBOSOMAL PROTEIN L17 (BL15) (BL21) >gi|80370|pir||F32307 ribosomal protein L17 - Bacillus subtilis >gi|142464|gb|AAA22218.1| (M26414) ribosomal protein L17 [Bacillus subtilis] >gi|1044992|gb|AAB06827.1| (L47971) ribosomal protein L17 [Bacillus subtilis] >gi|2632411|emb|CAB11920.1| (Z99104) ribosomal protein L17 (BL15) [Bacillus subtilis];-0.102207574;0.827611746;-0.1087523814121;0.827824079357104;-0.839739835;0.094194458;-1.025123379;0.01274194
SMU_2010;rl18;"50S ribosomal protein L18; This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance";0.679621565;0.015846523;-0.620685205188467;0.0808085451727547;-0.705832271;0.192686462;-0.534559467;0.17731154
SMU_1288;rl19;"50S ribosomal protein L19; This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site";0.259572138;0.639949665;-1.04796417337899;0.039740875196645;-2.748497084;2.23E-07;-1.05465383;0.057820637
SMU_2022;rl22;"50S ribosomal protein L22; This protein binds specifically to 23S rRNA; its binding is stimulated by other ribosomal proteins, e.g. L4, L17, and L20. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)";0.728938189;0.004073903;-1.38430594016477;5.65520751430947e-11;-1.319949966;8.96E-11;-0.357174892;0.403269118
SMU_2016;rl24;"50S ribosomal protein L24; One of two assembly initiator proteins, it binds directly to the 5'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit";0.529388859;0.216316824;-1.06108958452748;0.0182972330432804;-1.16244873;0.067286008;-0.500406461;0.364444481
SMU_2019;rl29;"Best Blastp Hit:  sp|Q9WVW8|RL29_STRPN 50S RIBOSOMAL PROTEIN L29 >gi|4927748|gb|AAD33264.1|AF126059_5 (AF126059) RpL29 [Streptococcus pneumoniae] >gi|4927757|gb|AAD33273.1| (AF126060) RpL29 [Streptococcus pneumoniae] >gi|4927766|gb|AAD33282.1| (AF126061) RpL29 [Streptococcus pneumoniae]; Belongs to the universal ribosomal protein uL29 family";0.840768229;0.092346909;-0.814294198028059;0.0661472523074777;-1.439823316;0.008025157;-0.306143694;0.589236295
SMU_2025;rl3;"50S ribosomal protein L3; One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit";0.500782799;0.086843428;-1.15339464421976;3.1010600538675e-06;-1.150263168;2.26E-05;-0.276111414;0.668634301
SMU_2008;rl30;Best Blastp Hit:  sp|O06444|RL30_STAAU 50S RIBOSOMAL PROTEIN L30 >gi|2078380|gb|AAB54020.1| (U96620) ribosomal protein L30 [Staphylococcus aureus];0.08483382;0.879624046;-0.557191203638632;0.200514743677952;-0.936768843;0.061266386;-0.607109099;0.254932248
SMU_1298;rl31;"50S ribosomal protein L31 type B; Best Blastp Hit:  gb|AAF80389.1|AF160251_3 (AF160251) ribosomal protein L31 [Listeria innocua]; Belongs to the bacterial ribosomal protein bL31 family. Type B subfamily";1.002822467;0.035385724;-2.20794316002827;1.13337784047378e-06;-2.555644811;0.001299816;0.248016304;0.829898982
SMU_1610;rl33;"Best Blastp Hit:  sp|P23375|RL33_BACST 50S RIBOSOMAL PROTEIN L33 >gi|477793|pir||B48396 ribosomal protein L33 - Bacillus stearothermophilus >gi|240272|gb|AAB20569.1| BstL33=50S ribosomal subunit protein [Bacillus stearothermophilus, Peptide, 49 aa] >gi|243175|gb|AAB21086.1| ribosomal protein L33 [Bacillus stearothermophilus, Peptide, 49 aa] >gi|228174|prf||1718186B ribosomal protein L33 [Bacillus stearothermophilus]; Belongs to the bacterial ribosomal protein bL33 family";0.602676083;0.086709558;-1.09401390568523;0.00352157860044226;-0.840704734;0.000338707;-0.503121356;0.37454252
SMU_2015;rl5;"50S ribosomal protein L5; This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits; this bridge is implicated in subunit movement. Contacts the P site tRNA; the 5S rRNA and some of its associated proteins might help stabilize positioning of ribosome-bound tRNAs";0.294263889;0.276826632;-0.65700971877206;0.0145522577817392;-0.803322041;0.018439238;-0.682175166;0.043926953
SMU_2011;rl6;"50S ribosomal protein L6; This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7/L12 stalk, and near the tRNA binding site of the peptidyltransferase center";0.650489269;0.0424396;-1.05553534115189;0.0107738412893391;-1.054874047;0.060679476;-0.427513506;0.37291269
SMU_1711;rluB;"Pseudouridine synthase; Best Blastp Hit:  dbj|BAB05295.1| (AP001512) pseudouridylate synthase [Bacillus halodurans]; Belongs to the pseudouridine synthase RsuA family";-0.247009455;0.320093763;0.598027114518588;0.0141391935083446;0.658216146;0.009353122;0.184126119;0.626818085
SMU_1461;rmlA;"Glucose-1-phosphate thymidylyltransferase; Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis";-0.46713397;0.034486395;0.738495364841539;0.00109663981715778;0.977322354;1.71E-05;0.302450076;0.381111389
SMU_1457;rmlB;"dTDP-glucose 4,6-dehydratase; Catalyzes the dehydration of dTDP-D-glucose to form dTDP-6-deoxy-D-xylo-4-hexulose via a three-step process involving oxidation, dehydration and reduction";-0.404479919;0.066546831;0.617284770266954;0.0192108207348158;0.547063873;0.037727667;-0.181556422;0.586609869
SMU_1460;rmlC;Best Blastp Hit:  dbj|BAA11248.1| (D78182) dTDP-4-keto-L-rhamnose reductase [Streptococcus mutans];-0.188603913;0.637961262;0.235659412763802;0.546820341028251;0.970696877;0.017585476;0.3692466;0.443211416
SMU_1514;rnc;"Ribonuclease 3; Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Also processes some mRNAs, and tRNAs when they are encoded in the rRNA operon (By similarity); Belongs to the ribonuclease III family";0.02224905;0.955810525;-0.0171977217442468;0.963105974072428;-0.347983467;0.222897242;-0.640146256;0.23268674
